"","Text","Positive","Negative","Score","PosPercent","NegPercent"
"1012","RT @OdiaFirst: #bharatbhashadiwas
#Wedontwanthindidivas #StopHindiImperialism 
#stophindiimposition
#BlackDayAgainstHindiImposition 
#black",0,0,0,0,0
"1013","@nsitharaman pls keep your words. Atleast for the state you represent. Or resign from Karnataka RS seat. /I4DmGeDnX7",0,0,0,0,0
"1014","#bharatbhashadiwas
#Wedontwanthindidivas #StopHindiImperialism 
#stophindiimposition /tDXvg8VOMy",0,0,0,0,0
"1015","RT @StopImposition: #StopHindiImposition
#StopHindiImperialism 
#Wedontwanthindidivas 
Respect diversity.",1,0,1,100,0
"1016","#StopHindiImposition
#StopHindiImperialism 
#Wedontwanthindidivas 
Respect diversity.",1,0,1,100,0
"1017","@gudia423 What bullsh*t high time low time lol we still don't give a sh*t about this useless language even in prime /svnv3uWoSR",0,1,-1,0,100
"1018","@airnewsalerts not across the country.
Only at un-developed cow belt states.
#StopHindiImperialism #stophindiimposition",0,0,0,0,0
"1019","Stop overrated &amp; unnecessary #HindiDiwas .

and it's not celebrated across the country.
Only at un-developed cow be /zuWv27M84R",1,2,-1,33.3333333333333,66.6666666666667
"1020","@DDNewsLive not across the country.
Only at un-developed cow belt states.
#StopHindiImperialism #stophindiimposition",0,0,0,0,0
"1021","@SwamiGeetika Why should we learn Hindi when we have a great language tamil #StopHindiImposition #StopHindiImperialism",1,0,1,100,0
"1022","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1023","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1024","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1025","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1026","RT @skbadiruddin: Every Language is important; Make it official federally. Stop behaving like step mother with other state languages.
#Stop",2,0,2,100,0
"1027","Every Language is important; Make it official federally. Stop behaving like step mother with other state languages. /51Ms5YX7mP",2,0,2,100,0
"1028","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1029","@SirPareshRawal @narendramodi @AmitShah Imposing hindi in non hindi speaking states is also a kind of forced conver /Kk3CXy6mxb",0,1,-1,0,100
"1030","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1031","Dear @ShashiTharoor 

Pls help South India &amp; other Non-Hindi states in the fight for Language Equality in the union /3QwHX7C2ip",0,0,0,0,0
"1032","Dear @BJP4Karnataka jis,pls ask ur ""high command"" to
#StopHindiImperialism 
#StopHindiImposition 
#StopHindiDiwas /M3BvvzOAVb",0,0,0,0,0
"1033","Dear @Tejasvi_Surya ""ji"",pls ask ur ""high command"" to
#StopHindiImperialism 
#StopHindiImposition 
#StopHindiDiwas /HuFcg7LEwT",0,0,0,0,0
"1034","Dear @mepratap ""ji"",pls ask ur ""high command"" to
#StopHindiImperialism 
#StopHindiImposition 
#StopHindiDiwas /Nm2astf9Ij",0,0,0,0,0
"1035","Dear @CTRavi_BJP ""ji"",pls ask ur ""high command"" to
#StopHindiImperialism 
#StopHindiImposition 
#StopHindiDiwas /AjvKgDxUIx",0,0,0,0,0
"1036","@AmitShah @HMOIndia 

#StopHindiImperialism 
#StopHindiImposition 
#StopHindiDiwas 
#TreatAllLanguagesEqual /PTIu9STLI2",0,0,0,0,0
"1037","@BJP4India @BJP4Karnataka 

#StopHindiImperialism 
#StopHindiImposition 
#StopHindiDiwas 
#TreatAllLanguagesEqual /IzFj4g7FE6",0,0,0,0,0
"1038","@narendramodi
@PMOIndia

#StopHindiImperialism 
#StopHindiImposition 
#StopHindiDiwas 
#TreatAllLanguagesEqual /HPW8TsH4oC",0,0,0,0,0
"1039","#StopHindiImperialism 
#StopHindiImposition 
#StopHindiDiwas 
#TreatAllLanguagesEqual 
#WeAreAlsoIndians /6RyZLgsOdZ",0,0,0,0,0
"1040","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1041","RT @Vishwa28431216: @NewsX #StopHindiImperialism #stopHindiImposition Hindi is not our language why should every Indian celebrate Hindi div",1,0,1,100,0
"1042","RT @ajavgal: Customers were treated badly for speaking in Kannada in Karnataka

report in Today's @NewIndianXpress

#BlackDayAgainstHindiIm",0,1,-1,0,100
"1043","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1044","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1045","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1046","@NewsX #StopHindiImperialism #stopHindiImposition Hindi is not our language why should every Indian celebrate Hindi /0dx5nV4yUR",1,0,1,100,0
"1047","RT @VasanMSV: @Loneranger9new @rajeshparikh999 Marathi is fine. You should.
Hindi is also fine as long as you treat that as a regional lang",2,0,2,100,0
"1048","RT @TrYashas: Kannada is my National lang, v pay taxes to provide services in my lang, If my country fails to provide services in my lang w",0,1,-1,0,100
"1049","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1050","RT @VasanMSV: @Loneranger9new @rajeshparikh999 Marathi is fine. You should.
Hindi is also fine as long as you treat that as a regional lang",2,0,2,100,0
"1051","@Loneranger9new @rajeshparikh999 Marathi is fine. You should.
Hindi is also fine as long as you treat that as a reg /psGIWFCfXc",2,0,2,100,0
"1052","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1053","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1054","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1055","Kannada is my National lang, v pay taxes to provide services in my lang, If my country fails to provide services in /OO6QloRbJU",0,1,-1,0,100
"1056","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1057","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1058","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1059","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1060","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1061","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1062","RT @ajavgal: Customers were treated badly for speaking in Kannada in Karnataka

report in Today's @NewIndianXpress

#BlackDayAgainstHindiIm",0,1,-1,0,100
"1063","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1064","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1065","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1066","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1067","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1068","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1069","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1070","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1071","RT @ajavgal: Customers were treated badly for speaking in Kannada in Karnataka

report in Today's @NewIndianXpress

#BlackDayAgainstHindiIm",0,1,-1,0,100
"1072","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1073","RT @ajavgal: Customers were treated badly for speaking in Kannada in Karnataka

report in Today's @NewIndianXpress

#BlackDayAgainstHindiIm",0,1,-1,0,100
"1074","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1075","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1076","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1077","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1078","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1079","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1080","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1081","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1082","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1083","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1084","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1085","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1086","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1087","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1088","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1089","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1090","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1091","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1092","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1093","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1094","RT @ajavgal: Customers were treated badly for speaking in Kannada in Karnataka

report in Today's @NewIndianXpress

#BlackDayAgainstHindiIm",0,1,-1,0,100
"1095","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1096","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1097","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1098","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1099","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1100","RT @ajavgal: Customers were treated badly for speaking in Kannada in Karnataka

report in Today's @NewIndianXpress

#BlackDayAgainstHindiIm",0,1,-1,0,100
"1101","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1102","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1103","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1104","RT @ajavgal: Customers were treated badly for speaking in Kannada in Karnataka

report in Today's @NewIndianXpress

#BlackDayAgainstHindiIm",0,1,-1,0,100
"1105","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1106","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1107","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1108","RT @ajavgal: Customers were treated badly for speaking in Kannada in Karnataka

report in Today's @NewIndianXpress

#BlackDayAgainstHindiIm",0,1,-1,0,100
"1109","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1110","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1111","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1112","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1113","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1114","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1115","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1116","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1117","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1118","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1119","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1120","RT @ajavgal: Customers were treated badly for speaking in Kannada in Karnataka

report in Today's @NewIndianXpress

#BlackDayAgainstHindiIm",0,1,-1,0,100
"1121","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1122","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1123","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1124","RT @ajavgal: even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition 
#StopHindiImposition",0,0,0,0,0
"1125","even ISRO was asked to Use Hindi ,
just becoz funds are from union govt 
#BlackDayAgainstHindiImposition /QhJ6iLFbYE",0,0,0,0,0
"1126","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1127","RT @ajavgal: Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism
#StopHindiImpositio",0,0,0,0,0
"1128","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1129","Dear RajaBhasha committee

why not other languages?

#BlackDayAgainstHindiImposition
#StopHindiImperialism /fBgUg1yije",0,0,0,0,0
"1130","RT @ajavgal: Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kB",0,1,-1,0,100
"1131","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1132","RT @ajavgal: only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition
#StopHindi",1,0,1,100,0
"1133","Discrimination based on language

#BlackDayAgainstHindiImposition 
#StopHindiImperialism 
#StopHindiImposition /kBBlVRIxEf",0,1,-1,0,100
"1134","only 3 union govt websites are available in Kannada, rest are all in Hindi/English

#BlackDayAgainstHindiImposition /ScvnSRXfYq",1,0,1,100,0
"1135","Customers were treated badly for speaking in Kannada in Karnataka

report in Today's @NewIndianXpress /pfca2J3KGl",0,1,-1,0,100
"1136","RT @shettysandarsh: When we have strong 25 members including @RailMinIndia representing from  #karnataka   why kannadiga's are still suffer",1,1,0,50,50
"1137","RT @Vishysays: Another programme for the people! And, once again, it is in #Hindi! 'POSHAN ABHIYAN' could easily have been 'SAMRUDDHIYA AAH",0,0,0,0,0
"1138","Another programme for the people! And, once again, it is in #Hindi! 'POSHAN ABHIYAN' could easily have been 'SAMRUD /HRyxxmiDdb",0,0,0,0,0
"1139","@MVenkaiahNaidu @PMOIndia thank for ruining diversity @KTRTRS when did Hindi become our national language? y centre /HG8JRksm6J",1,1,0,50,50
"1140","@nidhi_bhatter Also FYI, our languages existed since Indus valley civilization. So we are Kannadigas/Tamils/Telugus /ajlh2TOkms",0,0,0,0,0
"1141","RT @shettysandarsh: When we have strong 25 members including @RailMinIndia representing from  #karnataka   why kannadiga's are still suffer",1,1,0,50,50
"1142","@3_2_1___Design @IndianofIndiaaa @rahulelectra @Voice_For_India #StopHindiImposition is a valid battle against lang /zx1fvGovy4",0,0,0,0,0
"1143","When we have strong 25 members including @RailMinIndia representing from  #karnataka   why kannadiga's are still su /9JBYmdHTKJ",1,0,1,100,0
"1144","Please use English/Marathi memes instead of Hindi ..!

#StopHindiImperialism /51f1A3n89d",0,0,0,0,0
"1145","@SwarajyaMag Has anyone ever heard a Hindian say this: ""I am Indian First, then Hindian""?

Have you ever heard /28sDEdmXkv",0,0,0,0,0
"1146","RT @fnoble20: @RKRadhakrishn @RailMinIndia @GMSRailway @RailwaySeva This how hindians imposition their ugly Hindi. #StopHindiImperialism #s",0,2,-2,0,100
"1147","@a2n1n1a2 @DeccanHerald What else do you expect in Tamil Nadu?

Why would you want to use Uttar Pradesh's regional /AvbCxFg8r2",0,0,0,0,0
"1148","RT @SayNoToHindi: @HonestWordsOnly @Siddaramaiah4CM @unoffarnab @Naren_Reddy23 @inquestioner @Subytweets @comabijith @StopHindiEast @Shashi",0,0,0,0,0
"1149","@RKRadhakrishn @RailMinIndia @GMSRailway @RailwaySeva This how hindians imposition their ugly Hindi. /r6QzrotoHH",0,2,-2,0,100
"1150","RT @OdiaFirst: @MXPlayer I request you to please include two major languages of India Odia &amp; Assamese also why did i get hindi with marked.",0,0,0,0,0
"1151","@MXPlayer I request you to please include two major languages of India Odia &amp; Assamese also why did i get hindi wit /6bG7L9jpBc",0,0,0,0,0
"1152","@SVFsocial @srijitspeaketh @tnusreec @iammony @SVFMusic @SangeetBangla @hoichoitv @iindraadip @SVFCinemas Good as a /sumJ5oqtPo",1,0,1,100,0
"1153","@isro next time dont keep Sanskrit name and dont write in hindi.  Try other Indian languages #StopHindiImperialism /Tk2aw34Fv0",0,0,0,0,0
"1154","RT @ajaykumar4g: #WeDontWantHindiDivas Indian union is made up of many languages and not just Hindi. Union government should treat all the",0,0,0,0,0
"1155","RT @ajaykumar4g: #WeDontWantHindiDivas Indian union is made up of many languages and not just Hindi. Union government should treat all the",0,0,0,0,0
"1156","@PiyushGoyal Railways is a big network having employees from all language speaking state.Then  why govt plans to us /C1dIUIiMb1",0,0,0,0,0
"1157","RT @gokula15sai: Central BJP Govt should understand that hindi isn't the only official language of this Indian Union.

22 official Language",0,0,0,0,0
"1158","RT @ajaykumar4g: #WeDontWantHindiDivas Indian union is made up of many languages and not just Hindi. Union government should treat all the",0,0,0,0,0
"1159","Interesting thread. Not sure how true. Will leave it to you to analyze. #Tamil #Telugu #malayalam #Kannada /qPfqMFBcYO",1,0,1,100,0
"1160","And those Languages come from culture...

Unlike hindi which is fake language

/r2xVAjP9FS",0,1,-1,0,100
"1161","Correct..
#StopHindiImperialism 
#WeDontWantHindiDivas /imuO3qqJMT",1,0,1,100,0
"1162","@CryptoEnigma2 Eat my dick., saali., 
#jaikarnataka
#StopHindiImperialism 
#wedontwanthindidiwas #WewantBharatabhashadivasa",0,1,-1,0,100
"1163","RT @mohitjangir125: Rajasthani is not a dialect of Hindi. It's a separate language just like Gujarati and Sindhi. Even though more people s",1,0,1,100,0
"1164","RT @gokula15sai: Central BJP Govt should understand that hindi isn't the only official language of this Indian Union.

22 official Language",0,0,0,0,0
"1165","RT @mohitjangir125: Rajasthani is not a dialect of Hindi. It's a separate language just like Gujarati and Sindhi. Even though more people s",1,0,1,100,0
"1166","RT @mohitjangir125: Rajasthani is not a dialect of Hindi. It's a separate language just like Gujarati and Sindhi. Even though more people s",1,0,1,100,0
"1167","@KirtiBakoriya @prabhak25729928 Hahaha. Tell me one contribution from cowbelt to this country in any field other th /ztbqFRdU7V",1,0,1,100,0
"1168","@AayushBoliya Lol. Only contribution of cowbelt is POPULATION. Please stop your Bullshits. All states in cowbelt is /HL5PuavUkn",1,0,1,100,0
"1169","@dr_bharathsn U r also living In a illusion. Down vindhyas Hindi is another regional Lang of north India. 95% popul /2ar3V0b9P3",0,1,-1,0,100
"1170","RT @gokula15sai: Central BJP Govt should understand that hindi isn't the only official language of this Indian Union.

22 official Language",0,0,0,0,0
"1171","RT @gokula15sai: Central BJP Govt should understand that hindi isn't the only official language of this Indian Union.

22 official Language",0,0,0,0,0
"1172","@dr_bharathsn Assuming will not b real. As Kannadiga I say Kannada should made mandatory for all as it is known to /5gAc5eV9S2",0,0,0,0,0
"1173","RT @gokula15sai: Central BJP Govt should understand that hindi isn't the only official language of this Indian Union.

22 official Language",0,0,0,0,0
"1174","RT @ajaykumar4g: #WeDontWantHindiDivas Indian union is made up of many languages and not just Hindi. Union government should treat all the",0,0,0,0,0
"1175","RT @gokula15sai: Central BJP Govt should understand that hindi isn't the only official language of this Indian Union.

22 official Language",0,0,0,0,0
"1176","RT @ajaykumar4g: #WeDontWantHindiDivas Indian union is made up of many languages and not just Hindi. Union government should treat all the",0,0,0,0,0
"1177","RT @ajaykumar4g: #WeDontWantHindiDivas Indian union is made up of many languages and not just Hindi. Union government should treat all the",0,0,0,0,0
"1178","RT @gokula15sai: Central BJP Govt should understand that hindi isn't the only official language of this Indian Union.

22 official Language",0,0,0,0,0
"1179","RT @gokula15sai: Central BJP Govt should understand that hindi isn't the only official language of this Indian Union.

22 official Language",0,0,0,0,0
"1180","#WeDontWantHindiDivas Indian union is made up of many languages and not just Hindi. Union government should treat a /ID1IOHk7rO",0,0,0,0,0
"1181","RT @basavaraj_gb: #WewantBharatabhashadivasa #WeDontWantHindiDivas #StopHindiImperialism Let's respect every language #Kannada is also 1 of",1,0,1,100,0
"1182","#WewantBharatabhashadivasa #WeDontWantHindiDivas #StopHindiImperialism Let's respect every language #Kannada is als /yJInVXsfU6",1,0,1,100,0
"1183","@Yaksh_Prashna @South_Indians Hindi , not a national language : Court /Qqj8Ba3rJD",0,0,0,0,0
"1184","RT @gokula15sai: Central BJP Govt should understand that hindi isn't the only official language of this Indian Union.

22 official Language",0,0,0,0,0
"1185","RT @gokula15sai: Central BJP Govt should understand that hindi isn't the only official language of this Indian Union.

22 official Language",0,0,0,0,0
"1186","Rajasthani is not a dialect of Hindi. It's a separate language just like Gujarati and Sindhi. Even though more peop /9Zr5pRinZf",1,0,1,100,0
"1187","@thesahilb I accept Hindi is spoken by majority People but that's not our National Language. We have only 22 Offici /JHepnY0Td1",0,0,0,0,0
"1188","@MonkNextDoor @PatekarDK @PMOIndia start fight against injustice. #StopHindiImperialism #StopHindiImposition",0,1,-1,0,100
"1189","RT @gokula15sai: Central BJP Govt should understand that hindi isn't the only official language of this Indian Union.

22 official Language",0,0,0,0,0
"1190","RT @gokula15sai: Central BJP Govt should understand that hindi isn't the only official language of this Indian Union.

22 official Language",0,0,0,0,0
"1191","RT @gokula15sai: Central BJP Govt should understand that hindi isn't the only official language of this Indian Union.

22 official Language",0,0,0,0,0
"1192","Central BJP Govt should understand that hindi isn't the only official language of this Indian Union.

22 official L /NcF62vLPho",0,0,0,0,0
"1193","@MonkNextDoor @PMOIndia I think I already told you ask govt to #StopHindiImperialism and #StopHindiImposition so the fight stops.",0,0,0,0,0
"1194","@Mangesh3795 But you are communicating in English?

Or did your anghootachap mind not notice that? /uBpTpuZVnG",0,0,0,0,0
"1195","RT @ActDirPrasanna: Please hear People Voice, There is no good if it isn't heard properly.. Stop humiliating Non-Hindi people in the name o",2,1,1,66.6666666666667,33.3333333333333
"1196","RT @ActDirPrasanna: Please hear People Voice, There is no good if it isn't heard properly.. Stop humiliating Non-Hindi people in the name o",2,1,1,66.6666666666667,33.3333333333333
"1197","@AndeDursu @narendramodi @AmitShah @BSYBJP @nalinkateel @KotianUmanath Coastal Districts sucking up to Hindi overlo /EDHKQBUoFt",0,0,0,0,0
